Vertex ,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
1253,0.206424729,0.36409088,0.017418631,0.306321635,0.228989291,0.170179647,0.297632178,0.38632977,0.091682484,0.057458946,0.365152698,0.267581231,0.175194409,0.229303828,0.298245562,0.309212759
1254,0.367957672,0.170737116,0.117364364,0.255865707,0.16629116,0.237839382,0.167994319,0.061198315,0.187770701,0.276367129,0.319713523,0.197330511,0.066095156,0.165875084,0.314517572,0.165143708
1255,0.278612317,0.202885473,0.09648925,0.318460203,0.033685382,0.209956113,0.083556414,0.026826251,0.201173575,0.199824862,0.282760361,0.297900277,0.291116595,0.163823493,0.252675915,0.230778097
1256,0.168624702,0.238885078,0.378899151,0.077157497,0.362308838,0.021382206,0.123355685,0.115258099,0.250546043,0.052489981,0.352939045,0.331420563,0.260826328,0.183365533,0.373182417,0.332298622
1257,0.199726059,0.280749342,0.226771981,0.235176895,0.132390428,0.184833842,0.031248572,0.142939477,0.278331406,0.381286412,0.385225645,0.222289148,0.242648901,0.074288474,0.278123243,0.028263517
1258,0.113874274,0.267345339,0.124124053,0.01993875,0.332748164,0.124132003,0.02524209,0.029915266,0.10070352,0.071206379,0.309720047,0.128673619,0.321878314,0.069538399,0.197151672,0.275214853
1259,0.260796342,0.240451764,0.369928641,0.091410059,0.197487682,0.35359702,0.031157506,0.022355307,0.093320915,0.253208488,0.103951851,0.076095954,0.183520926,0.245439228,0.099423083,0.120276475
1260,0.245423722,0.378295369,0.269896691,0.313161657,0.146724038,0.108901744,0.181707097,0.322853131,0.182519857,0.338690164,0.395508792,0.028810666,0.018164062,0.059835881,0.15374787,0.052416884
1261,0.348265791,0.0092585,0.126317087,0.073877852,0.372615732,0.267792402,0.364812103,0.388931484,0.198839297,0.093727643,0.077491514,0.089167545,0.283437323,0.016178291,0.020544429,0.243257177
1262,0.256822859,0.26610517,0.148752202,0.322377955,0.213449835,0.042186252,0.318839723,0.381227115,0.024014525,0.156540535,0.195006418,0.058588304,0.347083579,0.113659858,0.313203416,0.268397793
1263,0.239218329,0.076857139,0.088281408,0.018939362,0.096284972,0.138177444,0.333258122,0.146557067,0.301848713,0.175776913,0.313947325,0.39050864,0.095936623,0.344936645,0.248729635,0.326917705
1264,0.260634361,0.169579803,0.091229976,0.02801409,0.214207346,0.396130438,0.295216722,0.130938217,0.33088192,0.3075936,0.112654317,0.005722996,0.047265055,0.350922476,0.334625214,0.1180836
1265,0.114078171,0.317145995,0.375094988,0.311654903,0.242231471,0.09706854,0.210299166,0.093404743,0.323204568,0.154784432,0.333478887,0.152643687,0.329659762,0.133327126,0.176053082,0.246195368
1266,0.028115046,0.379282825,0.229442314,0.203128006,0.335757588,0.346305092,0.208904162,0.37090493,0.025895106,0.045290317,0.238715292,0.141626345,0.185690066,0.131231687,0.161890125,0.329058539
1267,0.23739048,0.39893782,0.314751679,0.109466502,0.105738047,0.134359308,0.337303792,0.01091506,0.092072512,0.361967368,0.255958574,0.090738838,0.087657987,0.345047241,0.357503003,0.102452436
1268,0.168204143,0.333838295,0.308402975,0.325566443,0.207359276,0.364619619,0.130380618,0.062668854,0.283492933,0.215741766,0.341834308,0.0324637,0.337476961,0.117317861,0.261942267,0.016051516
1269,0.243832519,0.286908676,0.147500086,0.086164282,0.215052271,0.333276322,0.129418943,0.100987719,0.111574123,0.379652861,0.143710766,0.001441696,0.312672483,0.279709918,0.051427306,0.3939617
1270,0.243224914,0.200311796,0.152887707,0.359469102,0.097585393,0.11430756,0.048964323,0.303647638,0.238219712,0.243626468,0.087388172,0.260467356,0.306183379,0.143155412,0.320538858,0.139516235
1271,0.303255385,0.013492043,0.220465841,0.387810624,0.39249784,0.112701031,0.176559636,0.025191163,0.349336523,0.227428861,0.154040272,0.045108223,0.378706914,0.212087619,0.113171172,0.140086052
1272,0.108278872,0.240723924,0.37198543,0.342677521,0.18415235,0.330599745,0.169242193,0.100922856,0.393366046,0.121555027,0.129489692,0.395877147,0.053570997,0.304213595,0.374325103,0.204717998
1273,0.001008705,0.150023578,0.044627597,0.166475064,0.316010705,0.17548462,0.172770049,0.222715791,0.232676234,0.342518524,0.123342176,0.328668506,0.226373499,0.12021182,0.118050418,0.144455007
1274,0.249077297,0.092324693,0.368133425,0.229965034,0.368006311,0.018561743,0.137044548,0.009123064,0.108900726,0.344802589,0.014643886,0.17445884,0.047026828,0.166736264,0.335540634,0.249228413
1275,0.294702538,0.139641646,0.377759078,0.283704838,0.168719528,0.17058592,0.367473671,0.230561877,0.282551684,0.16681409,0.089477106,0.289423717,0.243129509,0.200537152,0.249608376,0.083314234
1276,0.317575483,0.379265122,0.356441258,0.128574298,0.162402309,0.32336092,0.238046852,0.219165777,0.370656787,0.214409984,0.205975472,0.016807437,0.027766783,0.002968123,0.36529769,0.163354664
1277,0.18742455,0.338154779,0.243698524,0.243800639,0.118613772,0.33356335,0.06633199,0.021259837,0.076641343,0.107094888,0.112924423,0.268205439,0.087129835,0.270663322,0.036452869,0.058880984
1278,0.203528579,0.368758321,0.343827036,0.387501377,0.260191626,0.270325947,0.2500092,0.249127569,0.058848138,0.217495582,0.154427173,0.177014886,0.209440229,0.051358469,0.143795094,0.025379824
1279,0.391867252,0.047411212,0.103409895,0.356517171,0.193084018,0.054254881,0.153692215,0.046347198,0.080086399,0.020811939,0.175290998,0.322654449,0.234387671,0.242538122,0.080233612,0.137557537
1280,0.338096842,0.035142474,0.343172261,0.193476011,0.334858973,0.127202568,0.135537181,0.300641947,0.313998469,0.091857871,0.38914853,0.033796042,0.027401185,0.238201686,0.289096307,0.384354452
1281,0.161978312,0.010116564,0.241158536,0.115878408,0.173178848,0.195387793,0.025805044,0.194392714,0.170527867,0.285017706,0.258266364,0.074086287,0.082455567,0.100402472,0.071580176,0.26288528
1282,0.397772072,0.260843336,0.242672618,0.163971173,0.125032104,0.364429503,0.38760075,0.19871047,0.116080198,0.308048883,0.052982716,0.306235295,0.32757935,0.049961578,0.390744588,0.394204916
1283,0.374687792,0.198413924,0.098429657,0.232803712,0.167973535,0.082379458,0.169470564,0.265555934,0.028365324,0.133367201,0.007117956,0.299798202,0.256276507,0.025068854,0.385895024,0.009048623
1284,0.235984259,0.310546985,0.315158525,0.013714054,0.362566053,0.367380669,0.224556149,0.19283328,0.017946985,0.224781657,0.163751633,0.309122563,0.161553427,0.273432333,0.040563258,0.053180908
1285,0.055884076,0.0182102,0.216531544,0.31758709,0.244164481,0.229981954,0.272249571,0.135858129,0.144781629,0.125708039,0.284843573,0.064656134,0.005210112,0.238478579,0.376952546,0.243763167
1286,0.313168661,0.269116284,0.198974661,0.287356961,0.32964165,0.089892658,0.134452192,0.089490293,0.180869182,0.35402582,0.13808284,0.149786756,0.344146894,0.206149732,0.2141796,0.344320481
1287,0.196210695,0.272623014,0.034257866,0.071452685,0.16175048,0.197935627,0.38629348,0.388260653,0.340478835,0.126239534,0.385611316,0.275736346,0.157176051,0.280669967,0.006609092,0.058461873
1288,0.331874285,0.258229455,0.145677881,0.200266656,0.36205686,0.252631244,0.159259714,0.048130663,0.117498721,0.391336093,0.174945225,0.188735786,0.199439213,0.353641609,0.241571314,0.277470815
1289,0.155765417,0.011635047,0.372389166,0.379651072,0.379661221,0.377474835,0.326096776,0.27383842,0.337803967,0.240218496,0.053747846,0.156487266,0.388517965,0.140455125,0.347131165,0.037284588
1290,0.133673537,0.14038133,0.020641017,0.047637732,0.077266084,0.335126236,0.025360796,0.119480361,0.004070001,0.278251098,0.248121236,0.257992905,0.149753114,0.083307129,0.288128085,0.324447149
1291,0.055440599,0.194731771,0.099486273,0.067242744,0.293730125,0.215238774,0.086474133,0.124000004,0.386661469,0.339471826,0.351978697,0.184004839,0.249522906,0.150707096,0.03108479,0.160427724
1292,0.237592301,0.114857708,0.33918023,0.060440064,0.146851636,0.049961562,0.161932854,0.015864522,0.109019758,0.160294102,0.191266145,0.217478543,0.109996452,0.209216534,0.203601849,0.12647122
1293,0.332080132,0.218256451,0.132907887,0.378935405,0.338044965,0.393035125,0.27689355,0.151289162,0.112344267,0.265327137,0.392326633,0.250686032,0.352645976,0.131641372,0.162781513,0.362510096
1294,0.302746681,0.392564128,0.309905684,0.179406283,0.212427208,0.360206197,0.220658694,0.10215895,0.174247925,0.206526396,0.038687933,0.29750507,0.043741573,0.161967085,0.321848977,0.187028145
1295,0.336806208,0.136752529,0.383054518,0.083787373,0.015305658,0.348970617,0.300881086,0.092793535,0.393896643,0.200912052,0.380426176,0.202011509,0.188749835,0.179655415,0.13395011,0.213480599
1296,0.181021865,0.014698751,0.104174093,0.08524912,0.346974241,0.239547991,0.30547324,0.382730415,0.257615709,0.393043997,0.124705621,0.074506873,0.161323955,0.188319766,0.358144617,0.223976176
1297,0.1168724,0.297053713,0.202332775,0.064852778,0.230727915,0.364557815,0.337049047,0.234723989,0.15083327,0.0347915,0.187859569,0.300831775,0.144109488,0.09417873,0.372551888,0.32862228
1298,0.255310248,0.054713338,0.057963536,0.041287837,0.246518667,0.046225119,0.33705088,0.397186001,0.146539274,0.181467939,0.284666871,0.374861203,0.357637509,0.023036731,0.067628721,0.301838879
1299,0.275557243,0.053287438,0.200825833,0.312325852,0.087512273,0.348515054,0.02118871,0.312878034,0.24632756,0.126079739,0.288373019,0.312946318,0.373559589,0.147109869,0.274406694,0.241046511
1300,0.210082428,0.35616659,0.001266926,0.112844642,0.215310896,0.071317305,0.363146613,0.259038047,0.191153198,0.325880704,0.180354477,0.223461205,0.001100398,0.146280212,0.055516189,0.275875472
1301,0.191610784,0.120703023,0.187132936,0.083851955,0.370034653,0.021589053,0.346166814,0.204543515,0.247578598,0.121042248,0.386679047,0.112740383,0.235551199,0.397366682,0.352437759,0.21453193
1302,0.396149809,0.280547945,0.083480166,0.162238484,0.133797334,0.137605483,0.304182576,0.233705171,0.015237085,0.350979393,0.118718456,0.398829951,0.381676292,0.376212287,0.324451042,0.088245333
1303,0.213053098,0.089721051,0.103870182,0.244380708,0.016333418,0.387783427,0.367469269,0.152307029,0.206168979,0.186447768,0.352879911,0.275440751,0.111244499,0.178736502,0.17158639,0.383734067
1304,0.070124364,0.035830535,0.352247533,0.358674396,0.348695635,0.204390766,0.263897771,0.225345219,0.02777913,0.238333959,0.005445659,0.129994964,0.37291703,0.121618108,0.375930657,0.100053583
1305,0.125824896,0.251362999,0.304650789,0.200555107,0.352846275,0.016096169,0.368877935,0.07852312,0.353695498,0.160345272,0.333102822,0.26866622,0.070376653,0.367219028,0.098206956,0.097656047
1306,0.325671559,0.042349302,0.088814363,0.201471029,0.332190811,0.05899359,0.219067294,0.284496237,0.34423809,0.374226224,0.313855966,0.261131359,0.173448034,0.044844062,0.283894877,0.397094922
1307,0.294704238,0.006684437,0.198503991,0.245858653,0.27586968,0.287890334,0.223243376,0.089344133,0.376880265,0.278666587,0.094736015,0.128928733,0.368771068,0.354994075,0.162058575,0.015322889
1308,0.019398948,0.113567316,0.251648888,0.233677854,0.253531115,0.286913189,0.007612901,0.042034238,0.143793381,0.061943999,0.030128017,0.256385758,0.326134591,0.301050663,0.326815911,0.266342618
1309,0.294138129,0.10871151,0.397203215,0.073266262,0.08579755,0.115568733,0.390132972,0.395315436,0.3179575,0.251623039,0.20802503,0.388248338,0.278249121,0.377892051,0.12662032,0.133509917
1310,0.341889838,0.059941968,0.378371145,0.202989742,0.370565551,0.134717115,0.286383562,0.193150049,0.250721452,0.201748997,0.386846247,0.276842159,0.100527587,0.363870769,0.117611895,0.14864204
1311,0.040849479,0.359986608,0.114444809,0.103567047,0.368105039,0.322210745,0.056431569,0.307729802,0.365213239,0.031404487,0.330085998,0.218968021,0.26767898,0.197141736,0.279121234,0.013639145
1312,0.305082689,0.013337479,0.182119939,0.060385997,0.329429711,0.125464364,0.181637418,0.171500297,0.309000786,0.192457744,0.315583334,0.029403311,0.076637587,0.2206137,0.37883533,0.029903139
1313,0.017233686,0.06262027,0.256461252,0.159597167,0.330220952,0.028773261,0.078565635,0.120010562,0.250692035,0.274069076,0.049681318,0.377521884,0.136417654,0.285267505,0.209683088,0.089103245
1314,0.338491329,0.327295211,0.158428742,0.235443034,0.103130278,0.275940651,0.123610725,0.337631494,0.086954042,0.005921369,0.107403217,0.076420995,0.203314576,0.081481317,0.305275948,0.096548255
1315,0.282787272,0.231388369,0.394499943,0.399960391,0.347810433,0.303993348,0.154582566,0.301310691,0.382670215,0.00935103,0.21516588,0.087199322,0.223150526,0.186578836,0.230307433,0.220384889
1316,0.384042816,0.220874444,0.338492835,0.127928115,0.175240276,0.18816539,0.111491217,0.151916105,0.239405232,0.232075105,0.254574138,0.140727166,0.126332598,0.244647153,0.053144699,0.101212617
1317,0.016851095,0.029044341,0.097353312,0.007811712,0.098164237,0.261990529,0.024442831,0.174694671,0.365243515,0.316513932,0.122175001,0.369922192,0.131858599,0.029006199,0.397622383,0.348009011
1318,0.186373113,0.26655061,0.268491231,0.077792892,0.080019453,0.187832281,0.364629256,0.00399751,0.313002254,0.023010713,0.191288846,0.255149133,0.274703707,0.023391705,0.167441447,0.233534904
1319,0.026418215,0.054037823,0.265459596,0.208655279,0.064731465,0.214095735,0.365076949,0.006235034,0.257053509,0.029460174,0.002579777,0.060261795,0.169162653,0.3209376,0.112714199,0.250269285
1320,0.164462655,0.093732717,0.205698846,0.318985796,0.332996948,0.338607813,0.135423125,0.317382426,0.084871382,0.29537004,0.379353771,0.005497534,0.176145572,0.259108395,0.280710308,0.070435103
1321,0.38887331,0.246106147,0.06573624,0.008209005,0.31330568,0.031881896,0.056420368,0.229932011,0.241402201,0.274754847,0.157405605,0.309559468,0.38974344,0.108437977,0.281211447,0.371387461
1322,0.274514705,0.272443799,0.089509028,0.21405208,0.225009137,0.280051825,0.39872858,0.013457529,0.026093065,0.031180028,0.297191654,0.054541518,0.24898075,0.129867551,0.182927982,0.086265264
1323,0.346442625,0.23446013,0.377825305,0.2298385,0.049563212,0.068348174,0.395629591,0.290226079,0.0197115,0.281512402,0.164869219,0.122883355,0.061624317,0.335961582,0.025536552,0.115934185
1324,0.122553158,0.064362114,0.203273953,0.004681051,0.120390206,0.373451778,0.124211828,0.144183755,0.189266019,0.22467735,0.323483458,0.076128489,0.348698551,0.303019743,0.289060134,0.034721829
1325,0.008656276,0.23760508,0.345253585,0.233776586,0.085293946,0.036207959,0.279838581,0.288708111,0.06901268,0.011276126,0.163313405,0.233087481,0.282400964,0.323978004,0.244214971,0.044352243
1326,0.273032669,0.393670657,0.362233834,0.348667564,0.120868061,0.300315271,0.340441378,0.271330482,0.100224703,0.381533589,0.180327765,0.051922223,0.043911158,0.259007595,0.175083859,0.03779355
1327,0.296145829,0.319730067,0.290166252,0.080904351,0.275910182,0.004289121,0.122044856,0.159528613,0.33409878,0.156157749,0.004507778,0.140938565,0.199569639,0.379601915,0.376413722,0.072349615
1328,0.074058617,0.065352583,0.315568773,0.002408816,0.050870879,0.215183853,0.099024827,0.036942583,0.143951205,0.109683042,0.204441723,0.391693438,0.049721855,0.149090682,0.372794007,0.350749217
1329,0.157708414,0.279581306,0.035142805,0.285016422,0.389143092,0.214995261,0.199396091,0.074927448,0.25351528,0.236174912,0.260773224,0.010433315,0.219489395,0.237973937,0.083012054,0.083333143
1330,0.110487267,0.284688637,0.242506425,0.338305058,0.118263429,0.364827224,0.297482465,0.158004668,0.038104826,0.102793465,0.382707287,0.12414535,0.131960384,0.075835572,0.32274024,0.110257692
1331,0.132103299,0.165739243,0.173491312,0.164536316,0.201497478,0.325805152,0.327714016,0.319325254,0.040449936,0.319871521,0.048100709,0.049889508,0.379145109,0.327759138,0.220964187,0.349988082
1332,0.395745857,0.244256827,0.245159375,0.301770812,0.092855581,0.066849945,0.3038323,0.137961918,0.054028143,0.12595109,0.143454747,0.386091064,0.279183884,0.212342527,0.387549255,0.361255896
1333,0.204800343,0.362271854,0.161721863,0.092168266,0.093071271,0.26492621,0.200428128,0.263580339,0.274430386,0.008929149,0.021615837,0.213071091,0.076414191,0.253013508,0.220874296,0.234304143
1334,0.120982152,0.255937403,0.331797055,0.399228501,0.335377754,0.222999504,0.077371837,0.27257835,0.375061514,0.084746616,0.102398248,0.059603417,0.294688657,0.162624601,0.025078256,0.349979997
1335,0.223068762,0.132437717,0.13759319,0.116100488,0.182192069,0.134816675,0.219178522,0.309406901,0.269784513,0.117782757,0.211496405,0.336050464,0.027282494,0.031318907,0.222468027,0.255646051
1336,0.084565206,0.298088051,0.258505351,0.369315707,0.067581681,0.300549706,0.033457236,0.226116964,0.220758056,0.155354018,0.337828459,0.001748258,0.208071761,0.08686142,0.297399448,0.017226971
1337,0.332621875,0.335236891,0.333146405,0.061027411,0.252162607,0.005746944,0.339185037,0.289190077,0.212461492,0.292236573,0.037729639,0.211462333,0.116510597,0.389047785,0.34284718,0.293310278
1338,0.373499054,0.138737322,0.36035196,0.130095293,0.293118688,0.294566765,0.007339951,0.144423879,0.007773069,0.398836807,0.048878705,0.217124358,0.316222496,0.080505441,0.194021067,0.242971504
1339,0.064081902,0.311422184,0.119734583,0.084409231,0.223315499,0.164125451,0.368114378,0.352025079,0.193340265,0.14370551,0.130207193,0.107025449,0.217819141,0.321991442,0.124302643,0.076037636
1340,0.190193522,0.027613767,0.280511602,0.207343307,0.198549923,0.120178152,0.361869375,0.036194517,0.347929604,0.150682081,0.352249406,0.291504583,0.041668291,0.332614515,0.272870733,0.012920765
1341,0.053481073,0.254251222,0.265040201,0.298660573,0.28809816,0.263807982,0.306495561,0.230034282,0.104316554,0.364950645,0.007285612,0.146624688,0.291548117,0.170862416,0.009933763,0.026392361
1342,0.259454948,0.38594584,0.220745454,0.202703127,0.127330085,0.10267627,0.008393993,0.109181947,0.179644176,0.079179913,0.034939195,0.287091147,0.357848108,0.374708828,0.247199491,0.021109833
